turn,time_elapsed,event_type,clan,province,units,provinces,damage,units_lost
347,3.3,TURN_SNAPSHOT,Tada,,1167915,8,0,0
347,3.3,TURN_SNAPSHOT,Date,,0,0,0,0
347,3.3,TURN_SNAPSHOT,Nori,,0,0,0,0
347,3.3,TURN_SNAPSHOT,Abe,,701778,8,0,0
348,2.0,SIEGE_WIN,Tada,Suruga,1860,9,195300,35
348,2.0,RECRUIT,Tada,Totomi,155,9,0,0
348,2.0,RECRUIT,Tada,Totomi,155,9,0,0
348,2.0,RECRUIT,Tada,Totomi,155,9,0,0
348,2.0,BATTLE_WIN,Tada,Suruga,119983,9,193462,2285
348,2.0,TURN_SNAPSHOT,Tada,,1070527,9,0,0
348,2.0,TURN_SNAPSHOT,Date,,0,0,0,0
348,2.0,TURN_SNAPSHOT,Nori,,0,0,0,0
348,2.0,TURN_SNAPSHOT,Abe,,612901,7,0,0
349,3.4,TURN_SNAPSHOT,Tada,,1070527,9,0,0
349,3.4,TURN_SNAPSHOT,Date,,0,0,0,0
349,3.4,TURN_SNAPSHOT,Nori,,0,0,0,0
349,3.4,TURN_SNAPSHOT,Abe,,612901,7,0,0
350,2.6,SIEGE_WIN,Tada,Musashi,1860,10,948202,35
350,2.6,RECRUIT,Tada,Totomi,155,10,0,0
350,2.6,RECRUIT,Tada,Totomi,155,10,0,0
350,2.6,RECRUIT,Tada,Totomi,155,10,0,0
350,2.6,TURN_SNAPSHOT,Tada,,1093102,10,0,0
350,2.6,TURN_SNAPSHOT,Date,,0,0,0,0
350,2.6,TURN_SNAPSHOT,Nori,,0,0,0,0
350,2.6,TURN_SNAPSHOT,Abe,,612901,6,0,0
351,5.1,TURN_SNAPSHOT,Tada,,1093102,10,0,0
351,5.1,TURN_SNAPSHOT,Date,,0,0,0,0
351,5.1,TURN_SNAPSHOT,Nori,,0,0,0,0
351,5.1,TURN_SNAPSHOT,Abe,,612901,6,0,0
352,12.1,RECRUIT,Tada,Suruga,155,10,0,0
352,12.1,RECRUIT,Tada,Suruga,155,10,0,0
352,12.1,RECRUIT,Tada,Suruga,155,10,0,0
352,12.1,TURN_SNAPSHOT,Tada,,1117515,10,0,0
352,12.1,TURN_SNAPSHOT,Date,,0,0,0,0
352,12.1,TURN_SNAPSHOT,Nori,,0,0,0,0
352,12.1,TURN_SNAPSHOT,Abe,,612901,6,0,0
353,8.3,SIEGE_WIN,Tada,Edo,1860,11,946365,35
353,8.3,RECRUIT,Tada,Musashi,155,11,0,0
353,8.3,RECRUIT,Tada,Musashi,155,11,0,0
353,8.3,RECRUIT,Tada,Musashi,155,11,0,0
353,8.3,BATTLE_LOSS,Tada,Musashi,192510,11,24412,3666
353,8.3,TURN_SNAPSHOT,Tada,,1115677,11,0,0
353,8.3,TURN_SNAPSHOT,Date,,0,0,0,0
353,8.3,TURN_SNAPSHOT,Nori,,0,0,0,0
353,8.3,TURN_SNAPSHOT,Abe,,588504,5,0,0
354,9.3,RECRUIT,Tada,Suruga,155,11,0,0
354,9.3,RECRUIT,Tada,Suruga,155,11,0,0
354,9.3,RECRUIT,Tada,Suruga,155,11,0,0
354,9.3,RECRUIT,Tada,Totomi,155,11,0,0
354,9.3,RECRUIT,Tada,Totomi,155,11,0,0
354,9.3,RECRUIT,Tada,Totomi,155,11,0,0
354,9.3,TURN_SNAPSHOT,Tada,,1164502,11,0,0
354,9.3,TURN_SNAPSHOT,Date,,0,0,0,0
354,9.3,TURN_SNAPSHOT,Nori,,0,0,0,0
354,9.3,TURN_SNAPSHOT,Abe,,588504,5,0,0
355,6.2,RECRUIT,Tada,Edo,155,11,0,0
355,6.2,RECRUIT,Tada,Edo,155,11,0,0
355,6.2,RECRUIT,Tada,Edo,155,11,0,0
355,6.2,TURN_SNAPSHOT,Tada,,1188915,11,0,0
355,6.2,TURN_SNAPSHOT,Date,,0,0,0,0
355,6.2,TURN_SNAPSHOT,Nori,,0,0,0,0
355,6.2,TURN_SNAPSHOT,Abe,,588504,5,0,0
356,6.0,TURN_SNAPSHOT,Tada,,1188915,11,0,0
356,6.0,TURN_SNAPSHOT,Date,,0,0,0,0
356,6.0,TURN_SNAPSHOT,Nori,,0,0,0,0
356,6.0,TURN_SNAPSHOT,Abe,,588504,5,0,0
357,1.4,RECRUIT,Tada,Musashi,155,11,0,0
357,1.4,RECRUIT,Tada,Musashi,155,11,0,0
357,1.4,RECRUIT,Tada,Musashi,155,11,0,0
357,1.4,RECRUIT,Tada,Suruga,155,11,0,0
357,1.4,RECRUIT,Tada,Suruga,155,11,0,0
357,1.4,RECRUIT,Tada,Suruga,155,11,0,0
357,1.4,RECRUIT,Tada,Totomi,155,11,0,0
357,1.4,RECRUIT,Tada,Totomi,155,11,0,0
357,1.4,RECRUIT,Tada,Totomi,155,11,0,0
357,1.4,TURN_SNAPSHOT,Tada,,1262152,11,0,0
357,1.4,TURN_SNAPSHOT,Date,,0,0,0,0
357,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
357,1.4,TURN_SNAPSHOT,Abe,,588504,5,0,0
358,6.0,AMBUSH_WIN,Tada,Musashi,0,11,0,0
358,6.0,TURN_SNAPSHOT,Tada,,1262152,11,0,0
358,6.0,TURN_SNAPSHOT,Date,,0,0,0,0
358,6.0,TURN_SNAPSHOT,Nori,,0,0,0,0
358,6.0,TURN_SNAPSHOT,Abe,,588504,5,0,0
359,6.2,RECRUIT,Tada,Suruga,155,11,0,0
359,6.2,RECRUIT,Tada,Suruga,155,11,0,0
359,6.2,RECRUIT,Tada,Suruga,155,11,0,0
359,6.2,TURN_SNAPSHOT,Tada,,1286565,11,0,0
359,6.2,TURN_SNAPSHOT,Date,,0,0,0,0
359,6.2,TURN_SNAPSHOT,Nori,,0,0,0,0
359,6.2,TURN_SNAPSHOT,Abe,,588504,5,0,0
360,5.2,SIEGE_WIN,Tada,Kanto,120063,12,993352,2286
360,5.2,BATTLE_WIN,Tada,Kanto,217620,12,873337,4145
360,5.2,TURN_SNAPSHOT,Tada,,948937,12,0,0
360,5.2,TURN_SNAPSHOT,Date,,0,0,0,0
360,5.2,TURN_SNAPSHOT,Nori,,0,0,0,0
360,5.2,TURN_SNAPSHOT,Abe,,309101,4,0,0
361,2.3,RECRUIT,Tada,Musashi,155,12,0,0
361,2.3,RECRUIT,Tada,Musashi,155,12,0,0
361,2.3,RECRUIT,Tada,Musashi,155,12,0,0
361,2.3,RECRUIT,Tada,Suruga,155,12,0,0
361,2.3,RECRUIT,Tada,Suruga,155,12,0,0
361,2.3,RECRUIT,Tada,Suruga,155,12,0,0
361,2.3,RECRUIT,Tada,Totomi,155,12,0,0
361,2.3,RECRUIT,Tada,Totomi,155,12,0,0
361,2.3,RECRUIT,Tada,Totomi,155,12,0,0
361,2.3,TURN_SNAPSHOT,Tada,,1022175,12,0,0
361,2.3,TURN_SNAPSHOT,Date,,0,0,0,0
361,2.3,TURN_SNAPSHOT,Nori,,0,0,0,0
361,2.3,TURN_SNAPSHOT,Abe,,309101,4,0,0
362,8.8,TURN_SNAPSHOT,Tada,,1022175,12,0,0
362,8.8,TURN_SNAPSHOT,Date,,0,0,0,0
362,8.8,TURN_SNAPSHOT,Nori,,0,0,0,0
362,8.8,TURN_SNAPSHOT,Abe,,309101,4,0,0
363,1.3,RECRUIT,Tada,Kanto,155,12,0,0
363,1.3,RECRUIT,Tada,Kanto,155,12,0,0
363,1.3,RECRUIT,Tada,Kanto,155,12,0,0
363,1.3,RECRUIT,Tada,Suruga,155,12,0,0
363,1.3,RECRUIT,Tada,Suruga,155,12,0,0
363,1.3,RECRUIT,Tada,Suruga,155,12,0,0
363,1.3,RECRUIT,Tada,Totomi,155,12,0,0
363,1.3,RECRUIT,Tada,Totomi,155,12,0,0
363,1.3,RECRUIT,Tada,Totomi,155,12,0,0
363,1.3,TURN_SNAPSHOT,Tada,,1095412,12,0,0
363,1.3,TURN_SNAPSHOT,Date,,0,0,0,0
363,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
363,1.3,TURN_SNAPSHOT,Abe,,309101,4,0,0
364,2.5,TURN_SNAPSHOT,Tada,,1095412,12,0,0
364,2.5,TURN_SNAPSHOT,Date,,0,0,0,0
364,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
364,2.5,TURN_SNAPSHOT,Abe,,309101,4,0,0
365,1.2,TURN_SNAPSHOT,Tada,,1095412,12,0,0
365,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
365,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
365,1.2,TURN_SNAPSHOT,Abe,,309101,4,0,0
366,1.2,TURN_SNAPSHOT,Tada,,1095412,12,0,0
366,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
366,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
366,1.2,TURN_SNAPSHOT,Abe,,309101,4,0,0
367,9.5,AMBUSH_WIN,Tada,Suruga,0,12,0,0
367,9.5,TURN_SNAPSHOT,Tada,,1095412,12,0,0
367,9.5,TURN_SNAPSHOT,Date,,0,0,0,0
367,9.5,TURN_SNAPSHOT,Nori,,0,0,0,0
367,9.5,TURN_SNAPSHOT,Abe,,309101,4,0,0
368,1.4,RECRUIT,Tada,Kanto,155,12,0,0
368,1.4,RECRUIT,Tada,Kanto,155,12,0,0
368,1.4,RECRUIT,Tada,Kanto,155,12,0,0
368,1.4,RECRUIT,Tada,Suruga,155,12,0,0
368,1.4,RECRUIT,Tada,Suruga,155,12,0,0
368,1.4,RECRUIT,Tada,Suruga,155,12,0,0
368,1.4,TURN_SNAPSHOT,Tada,,1144237,12,0,0
368,1.4,TURN_SNAPSHOT,Date,,0,0,0,0
368,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
368,1.4,TURN_SNAPSHOT,Abe,,309101,4,0,0
369,2.1,SIEGE_WIN,Tada,Shimosa,1860,13,415275,35
369,2.1,BATTLE_WIN,Tada,Shimosa,203683,13,413437,3879
369,2.1,TURN_SNAPSHOT,Tada,,938752,13,0,0
369,2.1,TURN_SNAPSHOT,Date,,0,0,0,0
369,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
369,2.1,TURN_SNAPSHOT,Abe,,158224,3,0,0
370,8.9,TURN_SNAPSHOT,Tada,,938752,13,0,0
370,8.9,TURN_SNAPSHOT,Date,,0,0,0,0
370,8.9,TURN_SNAPSHOT,Nori,,0,0,0,0
370,8.9,TURN_SNAPSHOT,Abe,,158224,3,0,0
371,1.3,SIEGE_WIN,Tada,Dewa,1860,14,728962,35
371,1.3,RECRUIT,Tada,Kanto,155,14,0,0
371,1.3,RECRUIT,Tada,Kanto,155,14,0,0
371,1.3,RECRUIT,Tada,Kanto,155,14,0,0
371,1.3,RECRUIT,Tada,Shimosa,155,14,0,0
371,1.3,RECRUIT,Tada,Shimosa,155,14,0,0
371,1.3,RECRUIT,Tada,Shimosa,155,14,0,0
371,1.3,BATTLE_WIN,Tada,Dewa,213602,14,727125,4068
371,1.3,TURN_SNAPSHOT,Tada,,772170,14,0,0
371,1.3,TURN_SNAPSHOT,Date,,0,0,0,0
371,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
371,1.3,TURN_SNAPSHOT,Abe,,0,2,0,0
372,3.4,TURN_SNAPSHOT,Tada,,772170,14,0,0
372,3.4,TURN_SNAPSHOT,Date,,0,0,0,0
372,3.4,TURN_SNAPSHOT,Nori,,0,0,0,0
372,3.4,TURN_SNAPSHOT,Abe,,0,2,0,0
373,6.1,TURN_SNAPSHOT,Tada,,772170,14,0,0
373,6.1,TURN_SNAPSHOT,Date,,0,0,0,0
373,6.1,TURN_SNAPSHOT,Nori,,0,0,0,0
373,6.1,TURN_SNAPSHOT,Abe,,0,2,0,0
374,4.3,RECRUIT,Tada,Dewa,155,14,0,0
374,4.3,RECRUIT,Tada,Dewa,155,14,0,0
374,4.3,RECRUIT,Tada,Dewa,155,14,0,0
374,4.3,RECRUIT,Tada,Shimosa,155,14,0,0
374,4.3,RECRUIT,Tada,Shimosa,155,14,0,0
374,4.3,RECRUIT,Tada,Shimosa,155,14,0,0
374,4.3,TURN_SNAPSHOT,Tada,,820995,14,0,0
374,4.3,TURN_SNAPSHOT,Date,,0,0,0,0
374,4.3,TURN_SNAPSHOT,Nori,,0,0,0,0
374,4.3,TURN_SNAPSHOT,Abe,,0,2,0,0
375,6.6,AMBUSH_WIN,Tada,Dewa,0,14,0,0
375,6.6,TURN_SNAPSHOT,Tada,,820995,14,0,0
375,6.6,TURN_SNAPSHOT,Date,,0,0,0,0
375,6.6,TURN_SNAPSHOT,Nori,,0,0,0,0
375,6.6,TURN_SNAPSHOT,Abe,,0,2,0,0
376,1.8,TURN_SNAPSHOT,Tada,,820995,14,0,0
376,1.8,TURN_SNAPSHOT,Date,,0,0,0,0
376,1.8,TURN_SNAPSHOT,Nori,,0,0,0,0
376,1.8,TURN_SNAPSHOT,Abe,,0,2,0,0
377,1.5,SIEGE_WIN,Tada,Sendai,1860,15,258615,35
377,1.5,TURN_SNAPSHOT,Tada,,819157,15,0,0
377,1.5,TURN_SNAPSHOT,Date,,0,0,0,0
377,1.5,TURN_SNAPSHOT,Nori,,0,0,0,0
377,1.5,TURN_SNAPSHOT,Abe,,0,1,0,0
378,1.1,TURN_SNAPSHOT,Tada,,819157,15,0,0
378,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
378,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
378,1.1,TURN_SNAPSHOT,Abe,,0,1,0,0
379,1.1,TURN_SNAPSHOT,Tada,,819157,15,0,0
379,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
379,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
379,1.1,TURN_SNAPSHOT,Abe,,0,1,0,0
380,1.1,TURN_SNAPSHOT,Tada,,819157,15,0,0
380,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
380,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
380,1.1,TURN_SNAPSHOT,Abe,,0,1,0,0
381,1.1,SIEGE_WIN,Tada,Mutsu,1860,16,562380,35
381,1.1,TURN_SNAPSHOT,Tada,,817320,16,0,0
381,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
381,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
381,1.1,TURN_SNAPSHOT,Abe,,0,0,0,0
